Run #,Apogee Time (s),Launch Time (s),Burnout Time (s),Ground Hit Time (s),Max X Position (m),Max Altitude (m),Max Velocity Z (m/s),Landing X Pos (m),Landing Lon (deg),Landing Lat (deg),Thrust Scale Factor,Random Parameters
1155,33.542625,0,7.254,328.91407,2.96E-06,5796.656923,428.0090738,-2202.365819,-81.82960414,48.00698877,0.818662911,"{'gross_weight': 18.14356581185573, 'diameter': 0.129538594713999, 'launch_rod_length': 2.084424690892297, 'launch_temperature': 282.0307071760217, 'wind_direction': 1.9131742250223387, 'wind_speed_average': 0.05912105430737835, 'wind_turbulence_intensity': -1.9998259927557724, 'launch_rod_angle': -0.17485762779842756, 'launch_rod_direction': 1.6330508869881395, 'separation_delay_charge': -0.2945881186597216, 'wind_standard_deviation': 1.4491700870010749}"
1156,32.674,0,7.254,309.3031704,3094.393126,5493.558595,411.0168582,3094.393126,-81.75836755,48.0536909,-1.229818982,"{'gross_weight': 1.7779859103264712, 'diameter': 0.13118585683538767, 'launch_rod_length': 1.6196208334765063, 'launch_temperature': 303.68533178396154, 'wind_direction': 3.620371317786224, 'wind_speed_average': 10.109810565444427, 'wind_turbulence_intensity': 6.191749236403062, 'launch_rod_angle': -0.23853170608480467, 'launch_rod_direction': 1.6080562056748904, 'separation_delay_charge': 0.17205415099439222, 'wind_standard_deviation': -2.874377364014222}"
1157,3.446485337,0,7.254,13.03362601,103.4140191,155.9775368,85.47433055,103.4140191,-81.79861013,47.99893669,0.763780586,"{'gross_weight': 21.876626817601064, 'diameter': 0.13049291806205068, 'launch_rod_length': 1.6156271117916314, 'launch_temperature': 289.1335719506024, 'wind_direction': -0.7185145596174318, 'wind_speed_average': 12.290158578722114, 'wind_turbulence_intensity': 0.28628553218733127, 'launch_rod_angle': -0.1779192875982704, 'launch_rod_direction': 1.5993087115583828, 'separation_delay_charge': 0.44677788180857625, 'wind_standard_deviation': -4.2452990149203345}"
1158,3.516847847,0,7.254,12.67149549,2.68E-06,149.7358094,79.71975538,-103.9858699,-81.80139756,47.99916821,-0.188212421,"{'gross_weight': 10.380624862328784, 'diameter': 0.13141721886065394, 'launch_rod_length': 1.9884017323186722, 'launch_temperature': 305.10355504678125, 'wind_direction': 0.8439706357172438, 'wind_speed_average': 13.362347514021975, 'wind_turbulence_intensity': -2.725475071049617, 'launch_rod_angle': -0.2005894098234771, 'launch_rod_direction': 1.5655089436023715, 'separation_delay_charge': -0.43942892779274545, 'wind_standard_deviation': 0.7830468219659978}"
1159,33.874,0,7.254,327.6805215,3837.091582,5889.401292,428.6160684,3837.091582,-81.7483918,48.03708578,-1.328464474,"{'gross_weight': 10.823838302896371, 'diameter': 0.1308630076646087, 'launch_rod_length': 1.6173755346446503, 'launch_temperature': 300.1634508874405, 'wind_direction': 3.892211021307077, 'wind_speed_average': 9.001400296142545, 'wind_turbulence_intensity': -1.8352748465488584, 'launch_rod_angle': -0.21205317618435207, 'launch_rod_direction': 1.5860747691964077, 'separation_delay_charge': -0.4693658455681154, 'wind_standard_deviation': -3.0544369416549064}"
1160,33.992625,0,7.254,335.1612986,3.77E-06,5919.802588,431.3297746,-3630.312234,-81.84878981,47.99773901,0.890327405,"{'gross_weight': 17.315014156705825, 'diameter': 0.13082285508560906, 'launch_rod_length': 1.6803558253471365, 'launch_temperature': 277.64211275154696, 'wind_direction': 1.5030068109829227, 'wind_speed_average': 4.285219143004205, 'wind_turbulence_intensity': -1.9223076854895516, 'launch_rod_angle': -0.21216456291339414, 'launch_rod_direction': 1.5401383310564976, 'separation_delay_charge': 0.0021335331149649637, 'wind_standard_deviation': 0.8962599846662794}"
1161,34.444,0,7.254,337.3804582,0.088281865,6076.640854,437.2292754,-2.157290117,-81.80002901,48.03278552,1.808737244,"{'gross_weight': 15.407018119805784, 'diameter': 0.13067459156208378, 'launch_rod_length': 1.6201923183822693, 'launch_temperature': 292.35447978267456, 'wind_direction': 3.1431688187672586, 'wind_speed_average': 5.3122789765660245, 'wind_turbulence_intensity': -2.930423479257678, 'launch_rod_angle': -0.18929813185118838, 'launch_rod_direction': 1.5286321888759358, 'separation_delay_charge': 0.3321059752308787, 'wind_standard_deviation': -5.867977441866205}"
1162,33.944,0,7.254,332.1302691,1613.38495,5913.638979,431.1219745,1613.38495,-81.77833282,47.95961951,1.705593043,"{'gross_weight': 9.946706771440338, 'diameter': 0.13041066960707015, 'launch_rod_length': 1.887904189734655, 'launch_temperature': 287.1043682758918, 'wind_direction': -0.3480482353983152, 'wind_speed_average': 7.634763470234264, 'wind_turbulence_intensity': 7.323314131417837, 'launch_rod_angle': -0.21538579211628842, 'launch_rod_direction': 1.6040050215047639, 'separation_delay_charge': -0.4299141387099635, 'wind_standard_deviation': -0.04294888921416379}"
1163,33.904,0,7.254,327.2702244,7.54E-07,5916.886559,431.0643814,-644.5265379,-81.808658,47.97300579,-1.563217149,"{'gross_weight': 19.115258067834358, 'diameter': 0.12985895615761214, 'launch_rod_length': 1.4975083260853883, 'launch_temperature': 305.5112448737882, 'wind_direction': 0.20640168500330902, 'wind_speed_average': 1.6914099797942104, 'wind_turbulence_intensity': -2.299855267637937, 'launch_rod_angle': -0.20644845928450767, 'launch_rod_direction': 1.541144980502077, 'separation_delay_charge': -0.14275321312376052, 'wind_standard_deviation': 0.19938985059560266}"
1164,33.86134129,0,7.254,333.4619502,3871.922629,5906.1486,430.8172026,3871.922629,-81.7479288,48.03167243,1.32854353,"{'gross_weight': 3.316871348238349, 'diameter': 0.13097852242298236, 'launch_rod_length': 1.9794694856172568, 'launch_temperature': 297.79840762831816, 'wind_direction': 3.9756797957175345, 'wind_speed_average': 8.66561136149779, 'wind_turbulence_intensity': 5.130522128700125, 'launch_rod_angle': -0.2328079899354775, 'launch_rod_direction': 1.5094763547117873, 'separation_delay_charge': 0.1927420000295948, 'wind_standard_deviation': 4.2357797394060785}"
1165,33.804,0,7.254,331.5009561,3.30E-06,5880.695582,430.5849464,-3270.012801,-81.843953,48.00414961,4.690940165,"{'gross_weight': 27.911651364399006, 'diameter': 0.13008383882122326, 'launch_rod_length': 2.115566496462988, 'launch_temperature': 293.09381721437757, 'wind_direction': 1.713086826491299, 'wind_speed_average': 2.7753052227052786, 'wind_turbulence_intensity': -6.442768113463411, 'launch_rod_angle': -0.18622201673326153, 'launch_rod_direction': 1.5106035815429701, 'separation_delay_charge': 0.12939015562665415, 'wind_standard_deviation': 2.993418771665279}"
1166,33.75074067,0,7.254,338.3029158,2.01E-06,5955.834505,435.6535745,-2847.515697,-81.83829638,48.03412287,1.306820921,"{'gross_weight': 18.509205808402484, 'diameter': 0.1313822670434929, 'launch_rod_length': 1.6297321190837073, 'launch_temperature': 303.403076757501, 'wind_direction': 2.4995243597990595, 'wind_speed_average': 9.132098816674025, 'wind_turbulence_intensity': 1.9316181390706795, 'launch_rod_angle': -0.1872422341956673, 'launch_rod_direction': 1.5514171835345485, 'separation_delay_charge': -0.15932742322998084, 'wind_standard_deviation': 7.259820367471594}"
1167,34.444,0,7.254,335.6600732,3.42E-06,6081.906234,436.9209993,-3174.606286,-81.8426638,47.99590705,1.403682982,"{'gross_weight': 13.681819128593455, 'diameter': 0.13129743054954626, 'launch_rod_length': 1.7648448720029513, 'launch_temperature': 301.02595181355315, 'wind_direction': 1.429458790662341, 'wind_speed_average': 3.298602528983515, 'wind_turbulence_intensity': -2.0374613486736446, 'launch_rod_angle': -0.19317383582524428, 'launch_rod_direction': 1.5870197505228427, 'separation_delay_charge': -0.06664704714452921, 'wind_standard_deviation': -5.449462729443928}"
1168,3.541666322,0,7.254,13.64747107,147.5790195,165.7163747,86.38037097,147.5790195,-81.79801649,48.0006192,4.30373944,"{'gross_weight': 3.576130397000398, 'diameter': 0.13069306904304673, 'launch_rod_length': 1.8027224354049323, 'launch_temperature': 296.0030720234164, 'wind_direction': -2.0073250291432156, 'wind_speed_average': 10.190909413020819, 'wind_turbulence_intensity': 9.034325814901282, 'launch_rod_angle': -0.17960960376072235, 'launch_rod_direction': 1.557823788298759, 'separation_delay_charge': 0.0007343729424573236, 'wind_standard_deviation': 8.297188420887165}"
1169,34.052625,0,7.254,338.0579002,3415.77314,5942.1872,433.9412823,3415.77314,-81.75406433,48.03050452,-0.937405335,"{'gross_weight': 21.12636158217307, 'diameter': 0.12995593427270022, 'launch_rod_length': 1.952343919441559, 'launch_temperature': 275.13886881982086, 'wind_direction': 3.932064900922191, 'wind_speed_average': 9.524415949799222, 'wind_turbulence_intensity': 3.1401091634770903, 'launch_rod_angle': -0.1992023023023336, 'launch_rod_direction': 1.6186341107145474, 'separation_delay_charge': 0.4897296243302114, 'wind_standard_deviation': 2.1843085430611975}"
1170,33.8880625,0,7.254,327.8803253,3.32E-06,5892.250308,428.7315,-4570.741302,-81.86146666,48.02953919,-2.242724174,"{'gross_weight': 11.257919534275528, 'diameter': 0.13098391582748858, 'launch_rod_length': 2.2848401873017115, 'launch_temperature': 299.7486174124102, 'wind_direction': 2.1956759559172183, 'wind_speed_average': 9.014512343227064, 'wind_turbulence_intensity': 0.40967164091061464, 'launch_rod_angle': -0.23164350165242156, 'launch_rod_direction': 1.6265578862289303, 'separation_delay_charge': -0.44345811989291123, 'wind_standard_deviation': -1.2499860831460026}"
1171,34.13604839,0,7.254,343.0431001,3094.831411,5997.989222,435.0224971,3094.831411,-81.75838208,48.02840314,-1.216908361,"{'gross_weight': 6.136732920529369, 'diameter': 0.13101939390165934, 'launch_rod_length': 1.7662560650871504, 'launch_temperature': 284.59837612647823, 'wind_direction': 3.9185971287095875, 'wind_speed_average': 7.6139531567748255, 'wind_turbulence_intensity': 2.721646854483409, 'launch_rod_angle': -0.17610190949676016, 'launch_rod_direction': 1.5010986991665913, 'separation_delay_charge': -0.11804794145390302, 'wind_standard_deviation': 5.483827475601257}"
1172,32.852625,0,7.254,316.8631031,3239.571755,5573.572193,416.6638483,3239.571755,-81.75645648,48.00376982,1.648668424,"{'gross_weight': 19.92698863120277, 'diameter': 0.13031592399496553, 'launch_rod_length': 1.8046128347317163, 'launch_temperature': 287.57545676310207, 'wind_direction': -1.697675899759079, 'wind_speed_average': -3.036431044667431, 'wind_turbulence_intensity': -0.6471416709682605, 'launch_rod_angle': -0.2490981712981277, 'launch_rod_direction': 1.5597849711689618, 'separation_delay_charge': 0.22857491754693451, 'wind_standard_deviation': -0.6293089636122032}"
1173,34.03532813,0,7.254,333.1651287,1.82E-06,5943.391426,431.9503304,-1728.924454,-81.82325065,48.03027525,0.504255284,"{'gross_weight': 17.053847232594144, 'diameter': 0.13129332532694843, 'launch_rod_length': 2.167618921705962, 'launch_temperature': 293.84861159549314, 'wind_direction': -3.614055552993574, 'wind_speed_average': 4.367917053275622, 'wind_turbulence_intensity': -0.60695863546477, 'launch_rod_angle': -0.2258019564816929, 'launch_rod_direction': 1.5293234020010584, 'separation_delay_charge': -0.24677290065523025, 'wind_standard_deviation': 2.839317573397639}"
1174,33.71214996,0,7.254,338.3915458,1680.04457,5879.991443,432.9582554,1608.20029,-81.77838973,47.99001359,-0.19017767,"{'gross_weight': 29.90106222222616, 'diameter': 0.13022816533438816, 'launch_rod_length': 1.7243614051965317, 'launch_temperature': 282.3713270136669, 'wind_direction': -0.9692070134415665, 'wind_speed_average': -0.14615555858025253, 'wind_turbulence_intensity': -2.8584017726940525, 'launch_rod_angle': -0.1914331700451652, 'launch_rod_direction': 1.5372349924362634, 'separation_delay_charge': -0.24001341404488968, 'wind_standard_deviation': 5.3188166355929285}"
1175,34.264,0,7.254,336.5638106,1.32E-07,6014.806217,435.0403487,-147.7515468,-81.8019873,48.03889616,0.939168973,"{'gross_weight': 15.966037601048788, 'diameter': 0.13111285656252483, 'launch_rod_length': 1.7546995757405703, 'launch_temperature': 289.29291573926497, 'wind_direction': 3.109116534724023, 'wind_speed_average': 6.934044975882194, 'wind_turbulence_intensity': -3.2183462637242806, 'launch_rod_angle': -0.22998390826364504, 'launch_rod_direction': 1.6185133789240933, 'separation_delay_charge': 0.040239869111424686, 'wind_standard_deviation': 2.1027548239615768}"
1176,33.4980625,0,7.254,320.9701928,2.57E-06,5781.274906,423.9248172,-2014.013764,-81.82708106,48.02364687,0.929101159,"{'gross_weight': 5.725101704992959, 'diameter': 0.1305715959414651, 'launch_rod_length': 1.992885365866469, 'launch_temperature': 307.29622043188937, 'wind_direction': 2.490202520780277, 'wind_speed_average': 0.5218803853366474, 'wind_turbulence_intensity': 0.17995970651170887, 'launch_rod_angle': -0.24056733642709627, 'launch_rod_direction': 1.5446110038970369, 'separation_delay_charge': 0.491224177978821, 'wind_standard_deviation': -3.0919873948276084}"
1177,3.533912454,0,7.254,14.12941369,1.17E-06,181.4495683,97.30061872,-78.8081551,-81.80105916,47.99819857,0.96239907,"{'gross_weight': 12.245464567493377, 'diameter': 0.13095393099602584, 'launch_rod_length': 1.8583751638317862, 'launch_temperature': 294.6420792716568, 'wind_direction': 0.3748990791064526, 'wind_speed_average': 11.591688352807509, 'wind_turbulence_intensity': -0.8984100930853973, 'launch_rod_angle': -0.17776817299624992, 'launch_rod_direction': 1.63814871345904, 'separation_delay_charge': -0.3440327263708742, 'wind_standard_deviation': -9.0539031934814}"
1178,34.14532813,0,7.254,334.1276118,2.86E-06,6003.880629,434.8888709,-2699.208043,-81.83626371,47.98000837,5.228568519,"{'gross_weight': 19.66181793288856, 'diameter': 0.13018604886789328, 'launch_rod_length': 1.8586474829886739, 'launch_temperature': 301.0013771821155, 'wind_direction': 0.8800925127575515, 'wind_speed_average': 3.997549976877049, 'wind_turbulence_intensity': 5.332117040959556, 'launch_rod_angle': -0.2083219511177643, 'launch_rod_direction': 1.4865137339020842, 'separation_delay_charge': -0.10681872668102996, 'wind_standard_deviation': 2.6374188959316487}"
1179,33.684,0,7.254,328.173452,5.06E-07,5831.103187,427.348745,-495.8726292,-81.80666957,48.03844463,3.916348375,"{'gross_weight': 11.419103727670473, 'diameter': 0.131917882465999, 'launch_rod_length': 2.088222418263557, 'launch_temperature': 289.68368502204896, 'wind_direction': 3.0274588785481575, 'wind_speed_average': 5.125474199544733, 'wind_turbulence_intensity': 3.1860109245731696, 'launch_rod_angle': -0.2534462675776798, 'launch_rod_direction': 1.5912951181176236, 'separation_delay_charge': -0.4393172369631143, 'wind_standard_deviation': -0.12957265141984586}"
1180,3.595815958,0,7.254,13.93886123,131.6946993,180.167926,93.57531817,131.6946993,-81.79822993,48.0020427,0.935224564,"{'gross_weight': 8.123604088580619, 'diameter': 0.130626529790892, 'launch_rod_length': 2.1821099903797347, 'launch_temperature': 309.10205827442513, 'wind_direction': 3.6669057923947883, 'wind_speed_average': 12.378220514546538, 'wind_turbulence_intensity': 1.5689103873545878, 'launch_rod_angle': -0.26557593164218646, 'launch_rod_direction': 1.4950823446811936, 'separation_delay_charge': -0.08580437420594147, 'wind_standard_deviation': -2.101000090885003}"
1181,34.45532813,0,7.254,336.2057695,1855.93466,6078.655359,436.9207168,1855.93466,-81.77503817,48.03675137,0.329481696,"{'gross_weight': 6.475923735175557, 'diameter': 0.130981555419914, 'launch_rod_length': 1.4682522118549675, 'launch_temperature': 296.09280538777153, 'wind_direction': 3.5696166950212715, 'wind_speed_average': 7.556250003259019, 'wind_turbulence_intensity': -2.938996847335216, 'launch_rod_angle': -0.17857670672273107, 'launch_rod_direction': 1.6158479653246494, 'separation_delay_charge': -0.07512511280721283, 'wind_standard_deviation': 0.03938130004204053}"
1182,32.49438957,0,7.254,326.9500764,9.48E-07,5456.898998,414.1518605,-1723.133671,-81.8231319,47.93915691,0.212289404,"{'gross_weight': 20.16077829477344, 'diameter': 0.1310128535205448, 'launch_rod_length': 1.5980861091756309, 'launch_temperature': 274.3805199115013, 'wind_direction': 0.24721294210895017, 'wind_speed_average': 11.643844280787787, 'wind_turbulence_intensity': 5.666904996315972, 'launch_rod_angle': -0.21810493268680076, 'launch_rod_direction': 1.5186405578779165, 'separation_delay_charge': 0.01361806834394728, 'wind_standard_deviation': 8.145196692557839}"
1183,34.37532813,0,7.254,337.4657314,85.17807191,6054.940606,436.2866198,85.17807191,-81.79885578,47.97337,-0.465920195,"{'gross_weight': 12.852763347536113, 'diameter': 0.1308178298885289, 'launch_rod_length': 1.8513736170762436, 'launch_temperature': 290.55674110979174, 'wind_direction': -0.03424272190585165, 'wind_speed_average': 2.9286095739885276, 'wind_turbulence_intensity': 1.1765186702129142, 'launch_rod_angle': -0.1791882564651586, 'launch_rod_direction': 1.641488942227382, 'separation_delay_charge': -0.10361978665660043, 'wind_standard_deviation': 0.6641496230381368}"
